"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"1",1,4771,33.45,2,3,6579,1,1,0
"2",Inf,4771,33.45,2,3,6579,1,1,0
"3",1.00407699802,4771,33.45,2,3,6579,1,1,0
"4",Inf,4771,33.45,2,3,6579,1,1,0
"5",Inf,4771,33.45,2,3,6579,1,1,0
"6",1,4771,33.45,2,3,6579,1,1,0
"7",Inf,4771,33.45,2,3,6579,1,1,0
"8",Inf,4771,33.45,2,3,6579,1,1,0
"9",1.00407699802,4771,33.45,2,3,6579,1,1,0
"10",1.00135863528,4771,33.45,2,3,6579,1,1,0
"11",Inf,4771,33.45,2,3,6579,1,1,0
"12",1.00584165832,4771,33.45,2,3,6579,1,1,0
"13",Inf,4771,33.45,2,3,6579,1,1,0
"14",Inf,4771,33.45,2,3,6579,1,1,0
"15",Inf,4771,33.45,2,3,6579,1,1,0
"16",1.01144046823,4771,33.45,2,3,6579,1,1,0
"17",Inf,4771,33.45,2,3,6579,1,1,0
"18",Inf,4771,33.45,2,3,6579,1,1,0
"19",0.994100996272,5467,40.65,2,3,7136,1,1,0
"20",0.793188381943,4695,61.09,2,3,5844,1,1,0
"21",0.793986628983,4695,61.09,2,3,5844,1,1,0
"22",NA,4695,61.09,2,3,5844,1,1,0
"23",1,4771,33.45,2,3,6579,1,1,0
"24",Inf,4771,33.45,2,3,6579,1,1,0
"25",Inf,4771,33.45,2,3,6579,1,1,0
"26",Inf,4771,33.45,2,3,6579,1,1,0
"27",Inf,4771,33.45,2,3,6579,1,1,0
"28",1.00665994566,4771,33.45,2,3,6579,1,1,0
"29",Inf,4771,33.45,2,3,6579,1,1,0
"30",Inf,4771,33.45,2,3,6579,1,1,0
"31",Inf,4771,33.45,2,3,6579,1,1,0
"32",0.774425217363,5649,108.17,2,3,7499,1,1,0
"33",1.10182732291,5649,108.17,2,3,7499,1,1,0
"34",Inf,5649,108.17,2,3,7499,1,1,0
"35",Inf,5649,108.17,2,3,7499,1,1,0
"36",0.792475776196,5649,108.17,2,3,7499,1,1,0
"37",0.779030358297,5649,108.17,2,3,7499,1,1,0
"38",1.18607333904,5649,108.17,2,3,7499,1,1,0
"39",Inf,5649,108.17,2,3,7499,1,1,0
"40",Inf,5649,108.17,2,3,7499,1,1,0
"41",Inf,5649,108.17,2,3,7499,1,1,0
"42",0.778200184012,5649,108.17,2,3,7499,1,1,0
"43",0.832264583967,5649,108.17,2,3,7499,1,1,0
"44",0.776751314326,5649,108.17,2,3,7499,1,1,0
"45",NA,5649,108.17,2,3,7499,1,1,0
"46",1,4771,33.45,2,3,6579,1,1,0
"47",Inf,4771,33.45,2,3,6579,1,1,0
"48",0.82182532222,4303,53.15,2,4,5859,1,1,0
"49",0.821802611961,4321,53.81,2,4,5919,1,1,0
"50",Inf,4321,53.81,2,4,5919,1,1,0
"51",0.763497386739,4579,55.3,1,4,5415,1,1,0
"52",Inf,4579,55.3,1,4,5415,1,1,0
"53",0.766443696347,4579,55.3,1,4,5415,1,1,0
"54",Inf,4579,55.3,1,4,5415,1,1,0
"55",Inf,4579,55.3,1,4,5415,1,1,0
"56",0.763497386739,4579,55.3,1,4,5415,1,1,0
"57",Inf,4579,55.3,1,4,5415,1,1,0
"58",0.744497570799,4431,52.97,1,3,5260,1,1,0
"59",Inf,4431,52.97,1,3,5260,1,1,0
"60",0.734228992623,4326,55.39,1,4,4886,1,1,0
"61",Inf,4326,55.39,1,4,4886,1,1,0
"62",Inf,4326,55.39,1,4,4886,1,1,0
"63",0.720160869669,4322,54.63,1,3,4878,1,1,0
"64",Inf,4322,54.63,1,3,4878,1,1,0
"65",Inf,4322,54.63,1,3,4878,1,1,0
"66",0.788337685289,4322,54.63,1,3,4878,1,1,0
"67",Inf,4322,54.63,1,3,4878,1,1,0
"68",0.763932773144,4322,54.63,1,3,4878,1,1,0
"69",NA,4322,54.63,1,3,4878,1,1,0
"70",1,4771,33.45,2,3,6579,1,1,0
"71",1.20023242396,4771,33.45,2,3,6579,1,1,0
"72",Inf,4771,33.45,2,3,6579,1,1,0
"73",Inf,4771,33.45,2,3,6579,1,1,0
"74",Inf,4771,33.45,2,3,6579,1,1,0
"75",Inf,4771,33.45,2,3,6579,1,1,0
"76",Inf,4771,33.45,2,3,6579,1,1,0
"77",1,4771,33.45,2,3,6579,1,1,0
"78",Inf,4771,33.45,2,3,6579,1,1,0
"79",Inf,4771,33.45,2,3,6579,1,1,0
"80",Inf,4771,33.45,2,3,6579,1,1,0
"81",0.994100996272,5467,40.65,2,3,7136,1,1,0
"82",1.06110001201,5467,40.65,2,3,7136,1,1,0
"83",0.987210210098,5211,39.5,2,3,7146,1,1,0
"84",1.13820048344,5211,39.5,2,3,7146,1,1,0
"85",0.986830657721,5211,39.44,2,3,7115,1,1,0
"86",1.57313181458,5211,39.44,2,3,7115,1,1,0
"87",0.986830657721,5211,39.44,2,3,7115,1,1,0
"88",Inf,5211,39.44,2,3,7115,1,1,0
"89",NA,5211,39.44,2,3,7115,1,1,0
"90",1,4771,33.45,2,3,6579,1,1,0
"91",Inf,4771,33.45,2,3,6579,1,1,0
"92",Inf,4771,33.45,2,3,6579,1,1,0
"93",0.896451056997,4771,33.91,1,3,4996,1,1,0
"94",Inf,4771,33.91,1,3,4996,1,1,0
"95",1.07368019645,4771,33.91,1,3,4996,1,1,0
"96",1.81445661534,4771,33.91,1,3,4996,1,1,0
"97",0.897864241755,4771,33.91,1,3,4996,1,1,0
"98",Inf,4771,33.91,1,3,4996,1,1,0
"99",Inf,4771,33.91,1,3,4996,1,1,0
"100",0.874244124386,4521,35.11,1,3,5366,1,1,0
"101",Inf,4521,35.11,1,3,5366,1,1,0
"102",0.888858738179,4521,35.11,1,3,5366,1,1,0
"103",1.30181392009,4521,35.11,1,3,5366,1,1,0
"104",Inf,4521,35.11,1,3,5366,1,1,0
"105",1.04209938486,4521,35.11,1,3,5366,1,1,0
"106",Inf,4521,35.11,1,3,5366,1,1,0
"107",Inf,4521,35.11,1,3,5366,1,1,0
"108",0.881772404319,4521,35.11,1,3,5366,1,1,0
"109",0.874244124386,4521,35.11,1,3,5366,1,1,0
"110",NA,4521,35.11,1,3,5366,1,1,0
"111",1,4771,33.45,2,3,6579,1,1,0
"112",Inf,4771,33.45,2,3,6579,1,1,0
"113",Inf,4771,33.45,2,3,6579,1,1,0
"114",Inf,4771,33.45,2,3,6579,1,1,0
"115",Inf,4771,33.45,2,3,6579,1,1,0
"116",Inf,4771,33.45,2,3,6579,1,1,0
"117",1.0219947079,4771,33.45,2,3,6579,1,1,0
"118",Inf,4771,33.45,2,3,6579,1,1,0
"119",Inf,4771,33.45,2,3,6579,1,1,0
"120",Inf,4771,33.45,2,3,6579,1,1,0
"121",1.03718126381,4771,33.45,2,3,6579,1,1,0
"122",Inf,4771,33.45,2,3,6579,1,1,0
"123",Inf,4771,33.45,2,3,6579,1,1,0
"124",1,4771,33.45,2,3,6579,1,1,0
"125",Inf,4771,33.45,2,3,6579,1,1,0
"126",0.764105478278,5638,65.63,1,3,5697,1,1,0
"127",Inf,5638,65.63,1,3,5697,1,1,0
"128",0.824110394987,5638,65.63,1,3,5697,1,1,0
"129",Inf,5638,65.63,1,3,5697,1,1,0
"130",0.836389403826,5638,65.63,1,3,5697,1,1,0
"131",Inf,5638,65.63,1,3,5697,1,1,0
"132",1.05216362183,5638,65.63,1,3,5697,1,1,0
"133",1.044930475,5638,65.63,1,3,5697,1,1,0
"134",Inf,5638,65.63,1,3,5697,1,1,0
"135",NA,5638,65.63,1,3,5697,1,1,0
