"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"102",0.878612912209,5224,229.62,1,3,966,1,1,2
"103",1.45978875449,5224,229.62,1,3,966,1,1,2
"104",1.05312137419,5224,229.62,1,3,966,1,1,2
"105",Inf,5224,229.62,1,3,966,1,1,2
"106",0.812889012473,5228,231.64,1,4,963,1,1,1
"107",Inf,5228,231.64,1,4,963,1,1,1
"108",Inf,5228,231.64,1,4,963,1,1,1
"109",Inf,5228,231.64,1,4,963,1,1,1
"110",Inf,5228,231.64,1,4,963,1,1,1
"111",Inf,5228,231.64,1,4,963,1,1,1
"112",Inf,5228,231.64,1,4,963,1,1,1
"113",0.812889012473,5228,231.64,1,4,963,1,1,1
"114",Inf,5228,231.64,1,4,963,1,1,1
"115",0.878612912209,5228,231.64,1,4,963,1,1,1
"116",0.826454510698,5228,231.64,1,4,963,1,1,1
"117",Inf,5228,231.64,1,4,963,1,1,1
"118",1.95272685785,5228,231.64,1,4,963,1,1,1
"119",Inf,5228,231.64,1,4,963,1,1,1
"120",0.812889012473,5228,231.64,1,4,963,1,1,1
"121",NA,5228,231.64,1,4,963,1,1,1
"122",1,5224,164.58,1,3,1126,1,1,3
"123",Inf,5224,164.58,1,3,1126,1,1,3
"124",1.3030382297,5224,164.58,1,3,1126,1,1,3
"125",Inf,5224,164.58,1,3,1126,1,1,3
"126",Inf,5224,164.58,1,3,1126,1,1,3
"127",Inf,5224,164.58,1,3,1126,1,1,3
"128",1,5224,164.58,1,3,1126,1,1,3
"129",1,5224,164.58,1,3,1126,1,1,3
"130",Inf,5224,164.58,1,3,1126,1,1,3
"131",Inf,5224,164.58,1,3,1126,1,1,3
"132",Inf,5224,164.58,1,3,1126,1,1,3
"133",0.979671228626,5224,160.59,1,3,1016,1,1,3
"134",1.20577074798,5224,160.59,1,3,1016,1,1,3
"135",1.00861604448,5224,160.59,1,3,1016,1,1,3
"136",0.999815071916,5224,160.59,1,3,1016,1,1,3
"137",1.03281890901,5224,160.59,1,3,1016,1,1,3
"138",0.990264246759,5224,160.59,1,3,1016,1,1,3
"139",0.993912098732,5224,160.59,1,3,1016,1,1,3
"140",Inf,5224,160.59,1,3,1016,1,1,3
"141",0.979671228626,5224,160.59,1,3,1016,1,1,3
"142",0.990264246759,5224,160.59,1,3,1016,1,1,3
"143",Inf,5224,160.59,1,3,1016,1,1,3
