"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"1",1,17438,49.21,3,3,13602,1,1,54
"2",Inf,17438,49.21,3,3,13602,1,1,54
"3",1.05143132884,17438,49.21,3,3,13602,1,1,54
"4",0.98982400868,16548,50.54,3,3,13667,1,1,54
"5",Inf,16548,50.54,3,3,13667,1,1,54
"6",Inf,16548,50.54,3,3,13667,1,1,54
"7",0.968986748721,27437,228.15,3,3,17368,1,1,63
"8",1.12328666031,27437,228.15,3,3,17368,1,1,63
"9",Inf,27437,228.15,3,3,17368,1,1,63
"10",Inf,27437,228.15,3,3,17368,1,1,63
"11",0.967639469376,19949,216.26,3,3,18315,1,1,63
"12",0.889529809056,31983,190.4,3,4,19054,1,1,1
"13",Inf,31983,190.4,3,4,19054,1,1,1
"14",Inf,31983,190.4,3,4,19054,1,1,1
"15",Inf,31983,190.4,3,4,19054,1,1,1
"16",NA,31983,190.4,3,4,19054,1,1,1
"17",1,17438,49.21,3,3,13602,1,1,54
"18",Inf,17438,49.21,3,3,13602,1,1,54
"19",Inf,17438,49.21,3,3,13602,1,1,54
"20",Inf,17438,49.21,3,3,13602,1,1,54
"21",1.04235783742,17438,49.21,3,3,13602,1,1,54
"22",Inf,17438,49.21,3,3,13602,1,1,54
"23",Inf,17438,49.21,3,3,13602,1,1,54
"24",Inf,17438,49.21,3,3,13602,1,1,54
"25",1,17438,49.21,3,3,13602,1,1,54
"26",Inf,17438,49.21,3,3,13602,1,1,54
"27",1,17438,49.21,3,3,13602,1,1,54
"28",0.817339581788,15868,182.02,2,3,10748,1,1,55
"29",0.947748826605,15868,182.02,2,3,10748,1,1,55
"30",Inf,15868,182.02,2,3,10748,1,1,55
"31",Inf,15868,182.02,2,3,10748,1,1,55
"32",Inf,15868,182.02,2,3,10748,1,1,55
"33",1.09973964516,15868,182.02,2,3,10748,1,1,55
"34",0.994755287559,15868,182.02,2,3,10748,1,1,55
"35",NA,15868,182.02,2,3,10748,1,1,55
"36",1,17438,49.21,3,3,13602,1,1,54
"37",Inf,17438,49.21,3,3,13602,1,1,54
"38",Inf,17438,49.21,3,3,13602,1,1,54
"39",0.929850616543,17588,99.99,3,3,13773,1,1,54
"40",0.941855866676,17588,99.99,3,3,13773,1,1,54
"41",1.11387000379,17588,99.99,3,3,13773,1,1,54
"42",1.15325688661,17588,99.99,3,3,13773,1,1,54
"43",Inf,17588,99.99,3,3,13773,1,1,54
"44",0.929850616543,17588,99.99,3,3,13773,1,1,54
"45",Inf,17588,99.99,3,3,13773,1,1,54
"46",Inf,17588,99.99,3,3,13773,1,1,54
"47",Inf,17588,99.99,3,3,13773,1,1,54
"48",0.874094274218,19952,100.11,2,3,11848,1,1,55
"49",0.848437885353,18652,100.34,2,3,9920,1,1,55
"50",NA,18652,100.34,2,3,9920,1,1,55
"51",1,17438,49.21,3,3,13602,1,1,54
"52",Inf,17438,49.21,3,3,13602,1,1,54
"53",Inf,17438,49.21,3,3,13602,1,1,54
"54",Inf,17438,49.21,3,3,13602,1,1,54
"55",Inf,17438,49.21,3,3,13602,1,1,54
"56",Inf,17438,49.21,3,3,13602,1,1,54
"57",Inf,17438,49.21,3,3,13602,1,1,54
"58",Inf,17438,49.21,3,3,13602,1,1,54
"59",0.96549468575,20450,228.68,3,3,18219,1,1,63
"60",Inf,20450,228.68,3,3,18219,1,1,63
"61",Inf,20450,228.68,3,3,18219,1,1,63
"62",0.887203594954,13965,48.79,2,3,11019,1,1,50
"63",Inf,13965,48.79,2,3,11019,1,1,50
"64",1.17385272564,13965,48.79,2,3,11019,1,1,50
"65",Inf,13965,48.79,2,3,11019,1,1,50
"66",Inf,13965,48.79,2,3,11019,1,1,50
"67",1.0432846565,13965,48.79,2,3,11019,1,1,50
"68",Inf,13965,48.79,2,3,11019,1,1,50
"69",Inf,13965,48.79,2,3,11019,1,1,50
"70",Inf,13965,48.79,2,3,11019,1,1,50
"71",Inf,13965,48.79,2,3,11019,1,1,50
"72",NA,13965,48.79,2,3,11019,1,1,50
"73",1,17438,49.21,3,3,13602,1,1,54
"74",Inf,17438,49.21,3,3,13602,1,1,54
"75",Inf,17438,49.21,3,3,13602,1,1,54
"76",0.927011531199,16538,49.83,2,3,12049,1,1,54
"77",Inf,16538,49.83,2,3,12049,1,1,54
"78",0.927011531199,16538,49.83,2,3,12049,1,1,54
"79",Inf,16538,49.83,2,3,12049,1,1,54
"80",0.828115117835,16538,176.77,2,3,11781,1,1,54
"81",1.21159901506,16538,176.77,2,3,11781,1,1,54
"82",0.828115117835,16538,176.77,2,3,11781,1,1,54
"83",Inf,16538,176.77,2,3,11781,1,1,54
"84",0.967576236357,16538,176.77,2,3,11781,1,1,54
"85",0.748715529053,19142,177.68,2,4,12493,1,1,1
"86",NA,19142,177.68,2,4,12493,1,1,1
"87",1,17438,49.21,3,3,13602,1,1,54
"88",Inf,17438,49.21,3,3,13602,1,1,54
"89",Inf,17438,49.21,3,3,13602,1,1,54
"90",Inf,17438,49.21,3,3,13602,1,1,54
"91",0.826747315593,14109,169.64,2,3,13057,1,1,50
"92",Inf,14109,169.64,2,3,13057,1,1,50
"93",Inf,14109,169.64,2,3,13057,1,1,50
"94",Inf,14109,169.64,2,3,13057,1,1,50
"95",0.824409594606,14171,183.65,2,3,13065,1,1,50
